sample	aneuploidy_score
GENIE-MSK-P-0043052-T01-IM6	0
GENIE-MSK-P-0043053-T01-IH3	0.365853658536585
GENIE-MSK-P-0043053-T02-IH3	0
GENIE-MSK-P-0043054-T01-IH3	0
GENIE-MSK-P-0043055-T01-IH3	0.024390243902439
GENIE-MSK-P-0043056-T01-IH3	0
GENIE-MSK-P-0043057-T01-IH3	0
GENIE-MSK-P-0043058-T01-IH3	0.121951219512195
GENIE-MSK-P-0043059-T01-IM6	0.317073170731707
GENIE-MSK-P-0043060-T01-IM6	0.219512195121951
GENIE-MSK-P-0043061-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043062-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043063-T01-IM6	0.951219512195122
GENIE-MSK-P-0043064-T01-IM6	0.878048780487805
GENIE-MSK-P-0043065-T01-IM6	0.024390243902439
GENIE-MSK-P-0043066-T01-IM6	0.51219512195122
GENIE-MSK-P-0043067-T01-IM6	0.24390243902439
GENIE-MSK-P-0043067-T02-IM7	0.19047619047619
GENIE-MSK-P-0043068-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043069-T01-IM6	0.682926829268293
GENIE-MSK-P-0043070-T01-IM6	0.024390243902439
GENIE-MSK-P-0043071-T01-IM6	0
GENIE-MSK-P-0043072-T01-IM6	0.536585365853659
GENIE-MSK-P-0043073-T01-IM6	0.146341463414634
GENIE-MSK-P-0043074-T01-IM6	0.341463414634146
GENIE-MSK-P-0043075-T01-IM6	0.48780487804878
GENIE-MSK-P-0043076-T01-IM6	0.365853658536585
GENIE-MSK-P-0043077-T01-IM6	0
GENIE-MSK-P-0043078-T01-IM6	0.634146341463415
GENIE-MSK-P-0043079-T01-IM6	0.024390243902439
GENIE-MSK-P-0043080-T01-IM6	0
GENIE-MSK-P-0043081-T01-IM6	0.682926829268293
GENIE-MSK-P-0043082-T01-IH3	0
GENIE-MSK-P-0043082-T02-IH3	0.0731707317073171
GENIE-MSK-P-0043083-T01-IH3	0
GENIE-MSK-P-0043083-T02-IH3	0.365853658536585
GENIE-MSK-P-0043083-T03-IH3	0.0487804878048781
GENIE-MSK-P-0043084-T01-IH3	0
GENIE-MSK-P-0043085-T01-IH3	0
GENIE-MSK-P-0043085-T03-IM7	0.476190476190476
GENIE-MSK-P-0043086-T01-IH3	0.121951219512195
GENIE-MSK-P-0043087-T01-IM6	0.024390243902439
GENIE-MSK-P-0043088-T01-IM6	0.853658536585366
GENIE-MSK-P-0043089-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043090-T01-IM6	0.560975609756098
GENIE-MSK-P-0043091-T01-IM6	0.609756097560976
GENIE-MSK-P-0043092-T01-IM6	0.804878048780488
GENIE-MSK-P-0043093-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043094-T01-IM6	0.292682926829268
GENIE-MSK-P-0043094-T02-IM6	0.195121951219512
GENIE-MSK-P-0043094-T03-IM6	0.268292682926829
GENIE-MSK-P-0043095-T01-IM6	0
GENIE-MSK-P-0043096-T01-IM6	0.536585365853659
GENIE-MSK-P-0043097-T01-IM6	0.146341463414634
GENIE-MSK-P-0043098-T01-IM6	0.439024390243902
GENIE-MSK-P-0043098-T03-IM7	0.0952380952380952
GENIE-MSK-P-0043100-T02-IM6	0.146341463414634
GENIE-MSK-P-0043102-T02-IM6	0.536585365853659
GENIE-MSK-P-0043102-T03-IM7	0.166666666666667
GENIE-MSK-P-0043103-T01-IM6	0.365853658536585
GENIE-MSK-P-0043104-T01-IM6	0.024390243902439
GENIE-MSK-P-0043104-T03-IM6	0.0975609756097561
GENIE-MSK-P-0043105-T01-IM6	0.585365853658537
GENIE-MSK-P-0043106-T01-IM6	0.292682926829268
GENIE-MSK-P-0043108-T01-IM6	0.48780487804878
GENIE-MSK-P-0043109-T01-IM6	0
GENIE-MSK-P-0043110-T01-IM6	0
GENIE-MSK-P-0043111-T01-IM6	0.414634146341463
GENIE-MSK-P-0043112-T01-IM6	0
GENIE-MSK-P-0043113-T01-IM6	0.170731707317073
GENIE-MSK-P-0043117-T01-IM6	0.146341463414634
GENIE-MSK-P-0043118-T01-IM6	0.341463414634146
GENIE-MSK-P-0043119-T01-IM6	0
GENIE-MSK-P-0043120-T01-IM6	0.195121951219512
GENIE-MSK-P-0043121-T01-IM6	0.292682926829268
GENIE-MSK-P-0043121-T02-IM6	0.365853658536585
GENIE-MSK-P-0043121-T03-IM7	0.214285714285714
GENIE-MSK-P-0043122-T01-IM6	0.219512195121951
GENIE-MSK-P-0043123-T01-IM6	0.780487804878049
GENIE-MSK-P-0043124-T01-IM6	0.48780487804878
GENIE-MSK-P-0043125-T01-IM6	0.585365853658537
GENIE-MSK-P-0043126-T01-IM6	0.24390243902439
GENIE-MSK-P-0043127-T01-IM6	0
GENIE-MSK-P-0043127-T02-IM6	0.0731707317073171
GENIE-MSK-P-0043128-T01-IM6	0.24390243902439
GENIE-MSK-P-0043129-T01-IM6	0.51219512195122
GENIE-MSK-P-0043130-T01-IM6	0.439024390243902
GENIE-MSK-P-0043131-T01-IM6	0.341463414634146
GENIE-MSK-P-0043132-T01-IM6	0.926829268292683
GENIE-MSK-P-0043133-T01-IM6	0.585365853658537
GENIE-MSK-P-0043134-T01-IM6	0.560975609756098
GENIE-MSK-P-0043135-T01-IM6	0.585365853658537
GENIE-MSK-P-0043136-T01-IM6	0.48780487804878
GENIE-MSK-P-0043137-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043138-T01-IM6	0.268292682926829
GENIE-MSK-P-0043139-T01-IM6	0.146341463414634
GENIE-MSK-P-0043144-T01-IM6	0.536585365853659
GENIE-MSK-P-0043145-T01-IM6	0.024390243902439
GENIE-MSK-P-0043146-T01-IM6	0.24390243902439
GENIE-MSK-P-0043146-T04-IM6	0.170731707317073
GENIE-MSK-P-0043146-T05-IM6	0.170731707317073
GENIE-MSK-P-0043147-T01-IM6	0.439024390243902
GENIE-MSK-P-0043148-T01-IM6	0.390243902439024
GENIE-MSK-P-0043149-T01-IM6	0.390243902439024
GENIE-MSK-P-0043150-T01-IM6	0.24390243902439
GENIE-MSK-P-0043151-T01-IM6	0.365853658536585
GENIE-MSK-P-0043152-T01-IM6	0.878048780487805
GENIE-MSK-P-0043153-T01-IM6	0.317073170731707
GENIE-MSK-P-0043154-T01-IM6	0.024390243902439
GENIE-MSK-P-0043155-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043156-T01-IM6	0.024390243902439
GENIE-MSK-P-0043157-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043158-T01-IM6	0.219512195121951
GENIE-MSK-P-0043159-T01-IM6	0.024390243902439
GENIE-MSK-P-0043160-T01-IM6	0.707317073170732
GENIE-MSK-P-0043161-T01-IM6	0.24390243902439
GENIE-MSK-P-0043162-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043168-T01-IM6	0.536585365853659
GENIE-MSK-P-0043169-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043170-T01-IM6	0.707317073170732
GENIE-MSK-P-0043171-T01-IM6	0.341463414634146
GENIE-MSK-P-0043172-T01-IM6	0
GENIE-MSK-P-0043173-T01-IM6	0.195121951219512
GENIE-MSK-P-0043174-T01-IM6	0.024390243902439
GENIE-MSK-P-0043175-T01-IM6	0.585365853658537
GENIE-MSK-P-0043176-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043177-T01-IM6	0
GENIE-MSK-P-0043177-T02-IM6	0
GENIE-MSK-P-0043178-T01-IM6	0.536585365853659
GENIE-MSK-P-0043179-T01-IM6	0.24390243902439
GENIE-MSK-P-0043181-T01-IM6	0.634146341463415
GENIE-MSK-P-0043182-T01-IM6	0
GENIE-MSK-P-0043183-T01-IM6	0.219512195121951
GENIE-MSK-P-0043184-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043184-T02-IM7	0.238095238095238
GENIE-MSK-P-0043185-T02-IM6	0.146341463414634
GENIE-MSK-P-0043186-T01-IM6	0.219512195121951
GENIE-MSK-P-0043187-T01-IM6	0.560975609756098
GENIE-MSK-P-0043187-T02-IM6	0.634146341463415
GENIE-MSK-P-0043193-T01-IH3	0
GENIE-MSK-P-0043196-T01-IM6	0
GENIE-MSK-P-0043197-T01-IM6	0.146341463414634
GENIE-MSK-P-0043198-T01-IM6	0.609756097560976
GENIE-MSK-P-0043199-T01-IM6	0.414634146341463
GENIE-MSK-P-0043200-T01-IM6	0.292682926829268
GENIE-MSK-P-0043200-T02-IM6	0.219512195121951
GENIE-MSK-P-0043201-T01-IM6	0.48780487804878
GENIE-MSK-P-0043202-T01-IM6	0.317073170731707
GENIE-MSK-P-0043203-T01-IM6	0.219512195121951
GENIE-MSK-P-0043204-T02-IM6	0.0487804878048781
GENIE-MSK-P-0043205-T01-IM6	0.292682926829268
GENIE-MSK-P-0043206-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043209-T02-IM6	0.48780487804878
GENIE-MSK-P-0043210-T02-IH3	0
GENIE-MSK-P-0043210-T03-IH3	0
GENIE-MSK-P-0043210-T04-IH3	0
GENIE-MSK-P-0043220-T01-IM6	0
GENIE-MSK-P-0043222-T01-IM6	0.51219512195122
GENIE-MSK-P-0043223-T01-IM6	0.268292682926829
GENIE-MSK-P-0043224-T01-IM6	0.268292682926829
GENIE-MSK-P-0043224-T02-IM6	0.292682926829268
GENIE-MSK-P-0043225-T01-IM6	0.219512195121951
GENIE-MSK-P-0043226-T01-IM6	0.463414634146341
GENIE-MSK-P-0043226-T02-IM6	0.560975609756098
GENIE-MSK-P-0043226-T03-IM6	0.463414634146341
GENIE-MSK-P-0043227-T01-IM6	1
GENIE-MSK-P-0043229-T01-IM6	0.414634146341463
GENIE-MSK-P-0043230-T01-IM6	0.951219512195122
GENIE-MSK-P-0043231-T01-IM6	0.317073170731707
GENIE-MSK-P-0043232-T01-IM6	0.48780487804878
GENIE-MSK-P-0043233-T01-IM6	0.317073170731707
GENIE-MSK-P-0043234-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043235-T01-IM6	0.170731707317073
GENIE-MSK-P-0043236-T01-IM6	0.536585365853659
GENIE-MSK-P-0043237-T01-IM6	0.634146341463415
GENIE-MSK-P-0043238-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043238-T03-IH3	0
GENIE-MSK-P-0043239-T01-IM6	0
GENIE-MSK-P-0043240-T01-IM6	0.780487804878049
GENIE-MSK-P-0043241-T01-IM6	0.414634146341463
GENIE-MSK-P-0043242-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043243-T01-IM6	0.390243902439024
GENIE-MSK-P-0043244-T01-IM6	0
GENIE-MSK-P-0043245-T01-IM6	0.24390243902439
GENIE-MSK-P-0043246-T01-IM6	0.195121951219512
GENIE-MSK-P-0043247-T01-IM6	0.170731707317073
GENIE-MSK-P-0043247-T02-IM6	0.195121951219512
GENIE-MSK-P-0043248-T01-IM6	0.682926829268293
GENIE-MSK-P-0043249-T01-IM6	0.390243902439024
GENIE-MSK-P-0043250-T01-IM6	0.48780487804878
GENIE-MSK-P-0043251-T01-IM6	0.219512195121951
GENIE-MSK-P-0043252-T01-IM6	0.121951219512195
GENIE-MSK-P-0043253-T01-IM6	0.439024390243902
GENIE-MSK-P-0043254-T01-IM6	0.51219512195122
GENIE-MSK-P-0043255-T01-IM6	0
GENIE-MSK-P-0043256-T01-IH3	0
GENIE-MSK-P-0043257-T01-IH3	0.341463414634146
GENIE-MSK-P-0043258-T01-IH3	0
GENIE-MSK-P-0043259-T01-IH3	0.0487804878048781
GENIE-MSK-P-0043260-T01-IH3	0.268292682926829
GENIE-MSK-P-0043261-T02-IM6	0.51219512195122
GENIE-MSK-P-0043262-T02-IH3	0
GENIE-MSK-P-0043263-T02-IH3	0
GENIE-MSK-P-0043263-T03-IH3	0
GENIE-MSK-P-0043263-T04-IH3	0
GENIE-MSK-P-0043264-T01-IH3	0
GENIE-MSK-P-0043264-T02-IH3	0.317073170731707
GENIE-MSK-P-0043265-T01-IH3	0
GENIE-MSK-P-0043265-T02-IH3	0
GENIE-MSK-P-0043265-T03-IH3	0
GENIE-MSK-P-0043266-T01-IH3	0
GENIE-MSK-P-0043267-T01-IH3	0.0487804878048781
GENIE-MSK-P-0043269-T01-IH3	0.317073170731707
GENIE-MSK-P-0043270-T01-IH3	0.0487804878048781
GENIE-MSK-P-0043271-T01-IH3	0.24390243902439
GENIE-MSK-P-0043273-T01-IM6	0
GENIE-MSK-P-0043274-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043277-T01-IM6	0.146341463414634
GENIE-MSK-P-0043278-T01-IM6	0.170731707317073
GENIE-MSK-P-0043278-T02-IM6	0.121951219512195
GENIE-MSK-P-0043279-T01-IM6	0
GENIE-MSK-P-0043281-T01-IM6	0
GENIE-MSK-P-0043282-T02-IM6	0.292682926829268
GENIE-MSK-P-0043283-T01-IM6	0.146341463414634
GENIE-MSK-P-0043284-T01-IM6	0.219512195121951
GENIE-MSK-P-0043287-T01-IM6	0.170731707317073
GENIE-MSK-P-0043289-T01-IM6	0.536585365853659
GENIE-MSK-P-0043290-T01-IM6	0
GENIE-MSK-P-0043292-T01-IM6	0.658536585365854
GENIE-MSK-P-0043293-T01-IM6	0.24390243902439
GENIE-MSK-P-0043295-T01-IM6	0.51219512195122
GENIE-MSK-P-0043297-T01-IM6	0.268292682926829
GENIE-MSK-P-0043298-T01-IM6	0.439024390243902
GENIE-MSK-P-0043300-T01-IH3	0.024390243902439
GENIE-MSK-P-0043300-T02-IH3	0
GENIE-MSK-P-0043300-T03-IH3	0
GENIE-MSK-P-0043301-T01-IH3	0.024390243902439
GENIE-MSK-P-0043302-T01-IH3	0.121951219512195
GENIE-MSK-P-0043303-T01-IH3	0
GENIE-MSK-P-0043304-T01-IH3	0
GENIE-MSK-P-0043304-T02-IH3	0
GENIE-MSK-P-0043305-T01-IH3	0
GENIE-MSK-P-0043305-T03-IH3	0
GENIE-MSK-P-0043305-T04-IH3	0
GENIE-MSK-P-0043305-T05-IH3	0
GENIE-MSK-P-0043305-T06-IH3	0
GENIE-MSK-P-0043305-T07-IH3	0
GENIE-MSK-P-0043306-T01-IH3	0.024390243902439
GENIE-MSK-P-0043306-T02-IH3	0
GENIE-MSK-P-0043306-T03-IH3	0
GENIE-MSK-P-0043308-T02-IH3	0
GENIE-MSK-P-0043310-T02-IM6	0.341463414634146
GENIE-MSK-P-0043314-T02-IM6	0.560975609756098
GENIE-MSK-P-0043315-T02-IH3	0
GENIE-MSK-P-0043316-T02-IH3	0
GENIE-MSK-P-0043316-T04-IH3	0.0487804878048781
GENIE-MSK-P-0043316-T06-IH3	0.0487804878048781
GENIE-MSK-P-0043317-T01-IM6	0.24390243902439
GENIE-MSK-P-0043318-T01-IM6	0.536585365853659
GENIE-MSK-P-0043319-T01-IM6	0.121951219512195
GENIE-MSK-P-0043320-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043321-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043322-T02-IM6	0.0487804878048781
GENIE-MSK-P-0043322-T03-IM6	0.975609756097561
GENIE-MSK-P-0043322-T04-IM6	0.439024390243902
GENIE-MSK-P-0043323-T01-IM6	0.51219512195122
GENIE-MSK-P-0043324-T01-IM6	1
GENIE-MSK-P-0043325-T01-IM6	0.48780487804878
GENIE-MSK-P-0043326-T01-IM6	0.682926829268293
GENIE-MSK-P-0043327-T01-IM6	0.195121951219512
GENIE-MSK-P-0043330-T01-IM6	0.439024390243902
GENIE-MSK-P-0043331-T01-IM6	0.634146341463415
GENIE-MSK-P-0043332-T01-IM6	0.341463414634146
GENIE-MSK-P-0043332-T02-IM6	0.24390243902439
GENIE-MSK-P-0043333-T01-IM6	0.48780487804878
GENIE-MSK-P-0043334-T01-IM6	0.536585365853659
GENIE-MSK-P-0043335-T01-IM6	0.365853658536585
GENIE-MSK-P-0043336-T01-IM6	0.585365853658537
GENIE-MSK-P-0043337-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043338-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043339-T01-IM6	0.853658536585366
GENIE-MSK-P-0043339-T02-IM7	0.785714285714286
GENIE-MSK-P-0043340-T01-IM6	0.731707317073171
GENIE-MSK-P-0043341-T01-IM6	0.414634146341463
GENIE-MSK-P-0043343-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043344-T01-IM6	0.536585365853659
GENIE-MSK-P-0043345-T01-IM6	0.24390243902439
GENIE-MSK-P-0043346-T01-IM6	0.439024390243902
GENIE-MSK-P-0043347-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043347-T02-IM6	0.121951219512195
GENIE-MSK-P-0043348-T01-IM6	0.463414634146341
GENIE-MSK-P-0043349-T01-IM6	0.560975609756098
GENIE-MSK-P-0043350-T01-IM6	0.24390243902439
GENIE-MSK-P-0043351-T01-IM6	0.707317073170732
GENIE-MSK-P-0043352-T01-IM6	0
GENIE-MSK-P-0043353-T01-IM6	0.365853658536585
GENIE-MSK-P-0043354-T01-IM6	0.219512195121951
GENIE-MSK-P-0043355-T01-IM6	0.292682926829268
GENIE-MSK-P-0043356-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043357-T01-IM6	0
GENIE-MSK-P-0043358-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043359-T01-IM6	0
GENIE-MSK-P-0043360-T01-IM6	0.658536585365854
GENIE-MSK-P-0043361-T01-IM6	0.390243902439024
GENIE-MSK-P-0043362-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043363-T01-IM6	0.219512195121951
GENIE-MSK-P-0043364-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043364-T02-IM6	0.414634146341463
GENIE-MSK-P-0043364-T04-IM7	0.452380952380952
GENIE-MSK-P-0043364-T06-IM7	0.428571428571429
GENIE-MSK-P-0043365-T01-IM6	0.731707317073171
GENIE-MSK-P-0043366-T01-IM6	0.219512195121951
GENIE-MSK-P-0043366-T02-IM6	0
GENIE-MSK-P-0043367-T01-IM6	0.609756097560976
GENIE-MSK-P-0043368-T01-IM6	0.585365853658537
GENIE-MSK-P-0043369-T01-IM6	0.536585365853659
GENIE-MSK-P-0043370-T01-IM6	0.024390243902439
GENIE-MSK-P-0043371-T01-IM6	0.560975609756098
GENIE-MSK-P-0043372-T01-IM6	0.24390243902439
GENIE-MSK-P-0043373-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043374-T01-IM6	0.902439024390244
GENIE-MSK-P-0043375-T01-IM6	0.292682926829268
GENIE-MSK-P-0043376-T01-IM6	0.585365853658537
GENIE-MSK-P-0043376-T02-IM6	0.609756097560976
GENIE-MSK-P-0043377-T01-IM6	0.414634146341463
GENIE-MSK-P-0043378-T01-IM6	0
GENIE-MSK-P-0043379-T01-IM6	0.731707317073171
GENIE-MSK-P-0043381-T02-IM6	0.878048780487805
GENIE-MSK-P-0043383-T02-IH3	1
GENIE-MSK-P-0043383-T03-IH3	1
GENIE-MSK-P-0043383-T04-IH3	0
GENIE-MSK-P-0043384-T02-IH3	0
GENIE-MSK-P-0043387-T03-IH3	0
GENIE-MSK-P-0043388-T02-IH3	0
GENIE-MSK-P-0043388-T03-IH3	0
GENIE-MSK-P-0043388-T04-IH3	0
GENIE-MSK-P-0043388-T05-IH3	0
GENIE-MSK-P-0043390-T03-IH3	0
GENIE-MSK-P-0043392-T01-IM6	0.146341463414634
GENIE-MSK-P-0043393-T01-IM6	0.951219512195122
GENIE-MSK-P-0043394-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043396-T01-IM6	0.121951219512195
GENIE-MSK-P-0043397-T01-IM6	0.536585365853659
GENIE-MSK-P-0043398-T01-IM6	0
GENIE-MSK-P-0043399-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043400-T01-IM6	0.146341463414634
GENIE-MSK-P-0043401-T01-IM6	0.170731707317073
GENIE-MSK-P-0043402-T01-IM6	0.292682926829268
GENIE-MSK-P-0043404-T01-IM6	0
GENIE-MSK-P-0043405-T01-IM6	0.365853658536585
GENIE-MSK-P-0043407-T01-IM6	0.317073170731707
GENIE-MSK-P-0043408-T01-IM6	0.268292682926829
GENIE-MSK-P-0043409-T01-IM6	0.146341463414634
GENIE-MSK-P-0043410-T01-IM6	0.48780487804878
GENIE-MSK-P-0043411-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043412-T01-IM6	0.195121951219512
GENIE-MSK-P-0043413-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043414-T01-IM6	0
GENIE-MSK-P-0043415-T01-IM6	0.48780487804878
GENIE-MSK-P-0043416-T01-IM6	0.024390243902439
GENIE-MSK-P-0043417-T01-IM6	0.341463414634146
GENIE-MSK-P-0043418-T01-IM6	0.146341463414634
GENIE-MSK-P-0043419-T01-IM6	0.682926829268293
GENIE-MSK-P-0043419-T02-IM7	0.69047619047619
GENIE-MSK-P-0043421-T01-IM6	0.609756097560976
GENIE-MSK-P-0043422-T01-IM6	0.146341463414634
GENIE-MSK-P-0043423-T01-IM6	0.146341463414634
GENIE-MSK-P-0043424-T01-IM6	0.121951219512195
GENIE-MSK-P-0043424-T02-IM6	0.219512195121951
GENIE-MSK-P-0043425-T01-IM6	0.829268292682927
GENIE-MSK-P-0043426-T01-IM6	0.219512195121951
GENIE-MSK-P-0043427-T01-IM6	0.609756097560976
GENIE-MSK-P-0043428-T01-IM6	0.195121951219512
GENIE-MSK-P-0043459-T01-IH3	0
GENIE-MSK-P-0043460-T01-IH3	0
GENIE-MSK-P-0043460-T02-IH3	0
GENIE-MSK-P-0043461-T01-IH3	0
GENIE-MSK-P-0043462-T01-IH3	0.341463414634146
GENIE-MSK-P-0043463-T01-IH3	0
GENIE-MSK-P-0043464-T01-IH3	0
GENIE-MSK-P-0043465-T01-IH3	0
GENIE-MSK-P-0043466-T01-IH3	0
GENIE-MSK-P-0043467-T01-IH3	0
GENIE-MSK-P-0043468-T01-IH3	0
GENIE-MSK-P-0043469-T01-IH3	0
GENIE-MSK-P-0043470-T01-IH3	0
GENIE-MSK-P-0043470-T02-IH3	0
GENIE-MSK-P-0043472-T01-IM6	0.414634146341463
GENIE-MSK-P-0043473-T01-IM6	0.634146341463415
GENIE-MSK-P-0043474-T01-IM6	0.609756097560976
GENIE-MSK-P-0043475-T01-IM6	0.560975609756098
GENIE-MSK-P-0043476-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043477-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043478-T01-IM6	0
GENIE-MSK-P-0043479-T01-IM6	0.951219512195122
GENIE-MSK-P-0043480-T01-IM6	0
GENIE-MSK-P-0043485-T01-IM6	0.24390243902439
GENIE-MSK-P-0043486-T01-IM6	0.707317073170732
GENIE-MSK-P-0043487-T01-IM6	0.170731707317073
GENIE-MSK-P-0043488-T01-IM6	0.24390243902439
GENIE-MSK-P-0043489-T01-IM6	0.585365853658537
GENIE-MSK-P-0043489-T02-IH3	0
GENIE-MSK-P-0043489-T05-IH3	0
GENIE-MSK-P-0043490-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043491-T01-IM6	0.463414634146341
GENIE-MSK-P-0043492-T01-IM6	0.390243902439024
GENIE-MSK-P-0043493-T01-IH3	0.0487804878048781
GENIE-MSK-P-0043494-T01-IH3	0
GENIE-MSK-P-0043494-T02-IH3	0.731707317073171
GENIE-MSK-P-0043495-T01-IH3	0
GENIE-MSK-P-0043496-T01-IH3	0.0731707317073171
GENIE-MSK-P-0043498-T02-IM6	0.024390243902439
GENIE-MSK-P-0043499-T02-IM6	0.292682926829268
GENIE-MSK-P-0043500-T02-IM6	0.51219512195122
GENIE-MSK-P-0043502-T02-IM6	0.682926829268293
GENIE-MSK-P-0043503-T02-IM6	0.75609756097561
GENIE-MSK-P-0043504-T02-IM6	0.390243902439024
GENIE-MSK-P-0043504-T03-IM6	0.365853658536585
GENIE-MSK-P-0043504-T05-IM6	0.609756097560976
GENIE-MSK-P-0043506-T02-IM6	0.0975609756097561
GENIE-MSK-P-0043507-T02-IM6	0.292682926829268
GENIE-MSK-P-0043508-T02-IM6	0.48780487804878
GENIE-MSK-P-0043512-T01-IM6	0.51219512195122
GENIE-MSK-P-0043513-T01-IM6	0.219512195121951
GENIE-MSK-P-0043514-T01-IM6	0.609756097560976
GENIE-MSK-P-0043515-T01-IM6	0.341463414634146
GENIE-MSK-P-0043516-T01-IM6	0.024390243902439
GENIE-MSK-P-0043517-T01-IM6	0
GENIE-MSK-P-0043518-T01-IM6	0.0487804878048781
GENIE-MSK-P-0043518-T02-IM6	0.0975609756097561
GENIE-MSK-P-0043519-T01-IM6	0.170731707317073
GENIE-MSK-P-0043520-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043521-T01-IM6	0
GENIE-MSK-P-0043522-T01-IM6	0.414634146341463
GENIE-MSK-P-0043523-T01-IM6	0.0731707317073171
GENIE-MSK-P-0043524-T01-IM6	0.195121951219512
GENIE-MSK-P-0043525-T01-IM6	0.560975609756098
GENIE-MSK-P-0043526-T01-IM6	0.219512195121951
GENIE-MSK-P-0043526-T03-IM6	0.146341463414634
GENIE-MSK-P-0043527-T01-IM6	0
GENIE-MSK-P-0043528-T01-IM6	0
GENIE-MSK-P-0043529-T01-IM6	0
GENIE-MSK-P-0043530-T01-IM6	0.780487804878049
GENIE-MSK-P-0043531-T01-IM6	0.121951219512195
GENIE-MSK-P-0043532-T01-IM6	0.341463414634146
GENIE-MSK-P-0043533-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043534-T01-IM6	0
GENIE-MSK-P-0043534-T02-IM6	0.341463414634146
GENIE-MSK-P-0043535-T01-IM6	0.48780487804878
GENIE-MSK-P-0043536-T01-IH3	0
GENIE-MSK-P-0043537-T01-IH3	0
GENIE-MSK-P-0043538-T01-IH3	0.0487804878048781
GENIE-MSK-P-0043538-T02-IH3	0.0487804878048781
GENIE-MSK-P-0043538-T03-IH3	0
GENIE-MSK-P-0043539-T01-IH3	0
GENIE-MSK-P-0043539-T02-IH3	0
GENIE-MSK-P-0043540-T01-IH3	0
GENIE-MSK-P-0043541-T01-IH3	0.829268292682927
GENIE-MSK-P-0043542-T01-IH3	0.0975609756097561
GENIE-MSK-P-0043543-T01-IH3	0.0487804878048781
GENIE-MSK-P-0043544-T01-IH3	0
GENIE-MSK-P-0043545-T01-IH3	0
GENIE-MSK-P-0043546-T01-IH3	0.0975609756097561
GENIE-MSK-P-0043547-T01-IH3	0
GENIE-MSK-P-0043548-T01-IH3	0.902439024390244
GENIE-MSK-P-0043549-T01-IH3	0
GENIE-MSK-P-0043550-T01-IH3	0
GENIE-MSK-P-0043550-T02-IM6	0.780487804878049
GENIE-MSK-P-0043550-T04-IH3	0
GENIE-MSK-P-0043551-T03-IH3	0.0731707317073171
GENIE-MSK-P-0043555-T01-IM6	0.536585365853659
GENIE-MSK-P-0043556-T01-IM6	0.024390243902439
GENIE-MSK-P-0043557-T01-IM6	0
GENIE-MSK-P-0043558-T01-IM6	0.560975609756098
GENIE-MSK-P-0043559-T01-IM6	0.634146341463415
GENIE-MSK-P-0043560-T01-IM6	0.682926829268293
GENIE-MSK-P-0043562-T01-IM6	0.219512195121951
GENIE-MSK-P-0043562-T02-IM6	0.390243902439024
GENIE-MSK-P-0043563-T01-IM6	0.634146341463415
GENIE-MSK-P-0043564-T01-IM6	0
GENIE-MSK-P-0043565-T01-IM6	0.0975609756097561
GENIE-MSK-P-0043566-T01-IM6	0.146341463414634
GENIE-MSK-P-0043567-T01-IM6	0.170731707317073
GENIE-MSK-P-0043568-T01-IM6	0.146341463414634
GENIE-MSK-P-0043569-T01-IM6	0
GENIE-MSK-P-0043570-T01-IM6	0.170731707317073
GENIE-MSK-P-0043571-T01-IM6	0.682926829268293
GENIE-MSK-P-0043572-T01-IM6	0
GENIE-MSK-P-0043573-T01-IM6	0
